"ID","TÍTULO","DESCRIPCIÓN","ENLACE","CATEGORÍA_TÍTULO","CATEGORÍA_ID","FUENTE_ID","FUENTE_URL","GEOMETRÍA_FECHA","GEOMETRÍA_TIPO","LATITUD","LONGITUD"
"EONET_6369","Ibu Volcano, Indonesia","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6369","Volcanoes","12","SIVolcano","https://volcano.si.edu/volcano.cfm?vn=268030","2023-06-06T00:00:00Z","Point","1.488","127.63"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","11.4","66.2"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","11.6","66.0"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","11.9","66.0"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","12.3","66.0"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","12.3","66.2"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","12.5","66.3"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","12.9","66.4"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","13.6","66.4"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","13.8","65.9"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","13.7","66.2"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","14.2","66.1"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","14.4","66.0"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","14.4","66.2"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","14.6","66.6"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","15.1","66.8"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","15.5","67.3"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","16.2","67.4"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","16.7","67.4"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","17.2","67.4"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","17.3","67.4"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","17.4","67.5"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","17.9","67.5"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","18.4","67.7"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","18.7","67.8"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","19.1","67.8"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","19.4","67.7"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","19.7","67.5"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","19.9","67.3"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","20.1","67.3"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","20.7","67.1"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","21.1","66.7"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","21.3","66.4"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","21.6","66.7"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","21.6","66.2"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","21.5","66.3"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","22.0","66.7"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","22.2","66.7"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","22.6","66.8"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","22.7","67.2"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","22.9","68.0"
"EONET_6366","Tropical Cyclone Biparyjoy","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6366","Severe Storms","10","GDACS","https://www.gdacs.org/report.aspx?eventid=1000975&amp;episodeid=4&amp;eventtype=TC","2023-06-05T18:00:00Z","Point","23.4","68.7"
"EONET_6363","Tropical Storm Arlene","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6363","Severe Storms","10","NOAA_NHC","https://www.nhc.noaa.gov/text/refresh/MIATCPAT2+shtml/022035.shtml","2023-06-02T18:00:00Z","Point","26.7","-86.2"
"EONET_6363","Tropical Storm Arlene","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6363","Severe Storms","10","NOAA_NHC","https://www.nhc.noaa.gov/text/refresh/MIATCPAT2+shtml/022035.shtml","2023-06-02T18:00:00Z","Point","26.4","-85.8"
"EONET_6363","Tropical Storm Arlene","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6363","Severe Storms","10","NOAA_NHC","https://www.nhc.noaa.gov/text/refresh/MIATCPAT2+shtml/022035.shtml","2023-06-02T18:00:00Z","Point","25.4","-85.5"
"EONET_6363","Tropical Storm Arlene","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6363","Severe Storms","10","NOAA_NHC","https://www.nhc.noaa.gov/text/refresh/MIATCPAT2+shtml/022035.shtml","2023-06-02T18:00:00Z","Point","24.5","-85.5"
"EONET_6363","Tropical Storm Arlene","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6363","Severe Storms","10","NOAA_NHC","https://www.nhc.noaa.gov/text/refresh/MIATCPAT2+shtml/022035.shtml","2023-06-02T18:00:00Z","Point","24.2","-85.1"
"EONET_6370","Wilbur Fire, Arizona","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6370","Wildfires","8","InciWeb","https://inciweb.nwcg.gov/incident-information/azcof-wilbur-fire","2023-05-21T00:00:00Z","Point","34.551083","-111.466806"
"EONET_6354","Iceberg A76E","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6354","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-53.35","-44.32"
"EONET_6355","Iceberg A76F","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6355","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-55.21","-39.22"
"EONET_6355","Iceberg A76F","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6355","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-55.44","-36.88"
"EONET_6355","Iceberg A76F","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6355","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-55.74","-35.66"
"EONET_6356","Iceberg A76G","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6356","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-54.1","-40.22"
"EONET_6356","Iceberg A76G","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6356","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-54.55","-40.08"
"EONET_6357","Iceberg A76H","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6357","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-54.84","-39.09"
"EONET_6357","Iceberg A76H","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6357","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-55.29","-37.58"
"EONET_6357","Iceberg A76H","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6357","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-55.46","-36.61"
"EONET_6358","Iceberg A76J","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6358","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-54.14","-39.77"
"EONET_6358","Iceberg A76J","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6358","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-53.31","-41.47"
"EONET_6358","Iceberg A76J","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6358","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-52.95","-42.31"
"EONET_6358","Iceberg A76J","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6358","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-52.17","-41.24"
"EONET_6359","Iceberg A76K","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6359","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-54.61","-38.62"
"EONET_6360","Iceberg A76L","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6360","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-55.1","-38.77"
"EONET_6360","Iceberg A76L","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6360","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-55.14","-37.35"
"EONET_6360","Iceberg A76L","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6360","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-12T00:00:00Z","Point","-56.02","-35.1"
"EONET_6352","Kadovar Volcano, Papua New Guinea","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6352","Volcanoes","12","SIVolcano","https://volcano.si.edu/volcano.cfm?vn=251002","2023-05-06T00:00:00Z","Point","-3.608","144.588"
"EONET_6347","Iceberg A76D","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6347","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-05T00:00:00Z","Point","-54.55","-41.69"
"EONET_6347","Iceberg A76D","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6347","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-05-05T00:00:00Z","Point","-54.05","-41.98"
"EONET_6348","Barren Island Volcano, India","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6348","Volcanoes","12","SIVolcano","https://volcano.si.edu/volcano.cfm?vn=260010","2023-05-02T00:00:00Z","Point","12.278","93.858"
"EONET_6344","Iceberg C40","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6344","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-04-28T00:00:00Z","Point","-66.55","110.21"
"EONET_6350","Major Fire, Ocala National Forest, Florida, United States","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6350","Wildfires","8","InciWeb","http://inciweb.nwcg.gov/incident-information/flfnf-major","2023-04-27T14:15:00Z","Point","29.229722","-81.688889"
"EONET_6345","Rincon de la Vieja Volcano, Costa Rica","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6345","Volcanoes","12","SIVolcano","https://volcano.si.edu/volcano.cfm?vn=345020","2023-04-21T00:00:00Z","Point","10.83","-85.324"
"EONET_6343","Great Lake Fire","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6343","Wildfires","8","InciWeb","http://inciweb.nwcg.gov/incident-information/ncncf-great-lakes","2023-04-19T19:14:00Z","Point","34.870158","-77.051228"
"EONET_6342","Dukono Volcano, Indonesia","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6342","Volcanoes","12","SIVolcano","https://volcano.si.edu/volcano.cfm?vn=268010","2023-04-17T00:00:00Z","Point","1.693","127.894"
"EONET_6336","Bezymianny Volcano, Russia","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6336","Volcanoes","12","SIVolcano","https://volcano.si.edu/volcano.cfm?vn=300250","2023-03-29T00:00:00Z","Point","55.972","160.595"
"EONET_6337","Kita-loto Volcano, Japan","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6337","Volcanoes","12","SIVolcano","https://volcano.si.edu/volcano.cfm?vn=284110","2023-03-27T00:00:00Z","Point","25.424","141.284"
"EONET_6333","Semisopochnoi Volcano, Alaska","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6333","Volcanoes","12","SIVolcano","https://volcano.si.edu/volcano.cfm?vn=311060","2023-03-19T00:00:00Z","Point","51.93","179.58"
"EONET_6330","Iceberg A80D","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6330","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-02-23T00:00:00Z","Point","-72.19","-59.34"
"EONET_6330","Iceberg A80D","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6330","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-02-23T00:00:00Z","Point","-71.62","-59.65"
"EONET_6330","Iceberg A80D","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6330","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-02-23T00:00:00Z","Point","-71.11","-59.75"
"EONET_6330","Iceberg A80D","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6330","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-02-23T00:00:00Z","Point","-70.53","-59.64"
"EONET_6330","Iceberg A80D","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6330","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-02-23T00:00:00Z","Point","-69.34","-59.71"
"EONET_6330","Iceberg A80D","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6330","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-02-23T00:00:00Z","Point","-68.69","-59.43"
"EONET_6330","Iceberg A80D","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6330","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-02-23T00:00:00Z","Point","-68.2","-59.32"
"EONET_6331","Ambae Volcano, Vanuatu","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6331","Volcanoes","12","SIVolcano","http://volcano.si.edu/volcano.cfm?vn=257030","2023-02-23T00:00:00Z","Point","-15.389","167.835"
"EONET_6326","Karangetang Volcano, Indonesia","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6326","Volcanoes","12","SIVolcano","https://volcano.si.edu/volcano.cfm?vn=267020","2023-01-31T00:00:00Z","Point","2.781","125.407"
"EONET_6320","Iceberg A81","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6320","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-01-27T00:00:00Z","Point","-75.66","-27.16"
"EONET_6320","Iceberg A81","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6320","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-01-27T00:00:00Z","Point","-76.01","-28.83"
"EONET_6320","Iceberg A81","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6320","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-01-27T00:00:00Z","Point","-76.37","-30.79"
"EONET_6320","Iceberg A81","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6320","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-01-27T00:00:00Z","Point","-76.8","-33.68"
"EONET_6320","Iceberg A81","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6320","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-01-27T00:00:00Z","Point","-77.18","-34.92"
"EONET_6320","Iceberg A81","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6320","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-01-27T00:00:00Z","Point","-77.59","-36.06"
"EONET_6320","Iceberg A81","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6320","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-01-27T00:00:00Z","Point","-77.69","-38.53"
"EONET_6320","Iceberg A81","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6320","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2023-01-27T00:00:00Z","Point","-77.54","-40.51"
"EONET_6319","Lewotolok Volcano, Indonesia","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6319","Volcanoes","12","SIVolcano","http://volcano.si.edu/volcano.cfm?vn=264230","2023-01-14T00:00:00Z","Point","-8.272","123.505"
"EONET_6309","Nevado del Ruiz Volcano, Colombia","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6309","Volcanoes","12","SIVolcano","https://volcano.si.edu/volcano.cfm?vn=351020","2022-12-03T13:02:17Z","Point","4.892","-75.324"
"EONET_6302","Iceberg A80A","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6302","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2022-12-02T00:00:00Z","Point","-71.77","-60.27"
"EONET_6302","Iceberg A80A","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6302","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2022-12-02T00:00:00Z","Point","-72.11","-59.29"
"EONET_6302","Iceberg A80A","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6302","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2022-12-02T00:00:00Z","Point","-71.46","-59.69"
"EONET_6302","Iceberg A80A","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6302","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2022-12-02T00:00:00Z","Point","-70.94","-59.7"
"EONET_6302","Iceberg A80A","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6302","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2022-12-02T00:00:00Z","Point","-70.36","-59.8"
"EONET_6302","Iceberg A80A","","https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6302","Sea and Lake Ice","15","NATICE","https://usicecenter.gov/pub/Iceberg_Tabular.csv","2022-12-02T00:00:00Z","Point","-69.17","-59.83"
